ID,scenario_nr,response,location,person,misconception,condition_medium,condition_bystanders,item_nr,correct,certainty,gender,age,language,language_skill
q06tfbwt,11,7,book store,colleague,lightning never strikes twice,offline,several,8,0,2,female,20,english,fluent
q06tfbwt,15,8,book store,colleague,eating before swimming,offline,none,4,1,5,female,20,english,fluent
q06tfbwt,17,7,bar,friend,Middle Ages life expectancy,offline,none,11,1,4,female,20,english,fluent
q06tfbwt,18,8,park,student,Vikings horned helmets,offline,several,12,1,3,female,20,english,fluent
q06tfbwt,19,7,museum,friend,shaving hair,offline,several,3,1,3,female,20,english,fluent
q06tfbwt,22,4,university,stranger,Vikings horned helmets,offline,several,12,1,3,female,20,english,fluent
q06tfbwt,23,7,festival,student,bulls red cape,offline,several,6,1,3,female,20,english,fluent
q06tfbwt,25,7,train,friend,eating before swimming,offline,several,4,1,5,female,20,english,fluent
q06tfbwt,26,7,bar,colleague,Vikings horned helmets,offline,none,12,1,3,female,20,english,fluent
q06tfbwt,27,8,movie theater,stranger,short Napoleon,offline,none,13,1,3,female,20,english,fluent
q06tfbwt,28,8,museum,colleague,Great Wall of China,offline,several,7,0,4,female,20,english,fluent
q06tfbwt,30,8,park,colleague,high altitude coin,offline,none,9,1,4,female,20,english,fluent
q06tfbwt,31,9,movie theater,student,wait 24 hours,offline,none,15,1,4,female,20,english,fluent
q06tfbwt,32,8,book store,student,10% brain,offline,none,1,0,5,female,20,english,fluent
q06tfbwt,33,9,university,colleague,high altitude coin,offline,none,9,1,4,female,20,english,fluent
q06tfbwt,34,9,bar,friend,wait 24 hours,offline,none,15,1,4,female,20,english,fluent
q06tfbwt,35,9,movie theater,friend,cracking knuckles,offline,none,2,0,3,female,20,english,fluent
q06tfbwt,36,7,university,stranger,Columbus discovered America,offline,several,10,1,4,female,20,english,fluent
q06tfbwt,38,7,festival,student,heavy knights armor,offline,none,14,1,4,female,20,english,fluent
q06tfbwt,39,8,festival,colleague,10% brain,offline,several,1,0,5,female,20,english,fluent
q06tfbwt,43,9,festival,student,high altitude coin,offline,several,9,1,4,female,20,english,fluent
q06tfbwt,44,7,book store,stranger,ostriches head in sand,offline,none,5,1,2,female,20,english,fluent
q06tfbwt,46,7,train,stranger,shaving hair,offline,several,3,1,3,female,20,english,fluent
q06tfbwt,47,8,university,friend,heavy knights armor,offline,several,14,1,4,female,20,english,fluent
q06tfbwt,48,9,train,friend,shaving hair,offline,none,3,1,3,female,20,english,fluent
7wp3qb6o,1,4,museum,stranger,bulls red cape,offline,none,6,0,2,female,19,english,advanced
7wp3qb6o,3,5,university,friend,Middle Ages life expectancy,offline,several,11,0,3,female,19,english,advanced
7wp3qb6o,7,5,park,student,lightning never strikes twice,offline,none,8,0,2,female,19,english,advanced
7wp3qb6o,10,6,movie theater,friend,Great Wall of China,offline,several,7,0,1,female,19,english,advanced
7wp3qb6o,12,2,train,stranger,Eskimo words for snow,offline,several,16,0,1,female,19,english,advanced
7wp3qb6o,13,3,movie theater,student,cracking knuckles,offline,several,2,1,4,female,19,english,advanced
7wp3qb6o,14,3,movie theater,student,Eskimo words for snow,offline,several,16,0,1,female,19,english,advanced
7wp3qb6o,15,5,bar,colleague,high altitude coin,offline,none,9,1,4,female,19,english,advanced
7wp3qb6o,16,4,festival,student,Vikings horned helmets,offline,several,12,0,3,female,19,english,advanced
7wp3qb6o,18,4,train,student,eating before swimming,offline,several,4,0,1,female,19,english,advanced
7wp3qb6o,20,2,university,colleague,Great Wall of China,offline,several,7,0,1,female,19,english,advanced
7wp3qb6o,21,2,museum,student,eating before swimming,offline,several,4,0,1,female,19,english,advanced
7wp3qb6o,22,2,park,friend,ostriches head in sand,offline,none,5,0,4,female,19,english,advanced
7wp3qb6o,25,6,book store,student,ostriches head in sand,offline,none,5,0,4,female,19,english,advanced
7wp3qb6o,26,5,book store,colleague,heavy knights armor,offline,none,14,0,2,female,19,english,advanced
7wp3qb6o,27,7,museum,friend,shaving hair,offline,several,3,0,3,female,19,english,advanced
7wp3qb6o,28,6,park,friend,Columbus discovered America,offline,several,10,1,4,female,19,english,advanced
7wp3qb6o,29,4,festival,student,shaving hair,offline,several,3,0,3,female,19,english,advanced
7wp3qb6o,30,3,bar,stranger,short Napoleon,offline,several,13,0,1,female,19,english,advanced
7wp3qb6o,31,7,festival,student,wait 24 hours,offline,none,15,1,1,female,19,english,advanced
7wp3qb6o,32,5,bar,colleague,lightning never strikes twice,offline,none,8,0,2,female,19,english,advanced
7wp3qb6o,33,7,park,friend,Great Wall of China,offline,several,7,0,1,female,19,english,advanced
7wp3qb6o,35,5,book store,friend,Middle Ages life expectancy,offline,none,11,0,3,female,19,english,advanced
7wp3qb6o,37,2,university,stranger,10% brain,offline,none,1,0,3,female,19,english,advanced
7wp3qb6o,39,6,festival,colleague,wait 24 hours,offline,several,15,1,1,female,19,english,advanced
7wp3qb6o,40,3,museum,stranger,10% brain,offline,several,1,0,3,female,19,english,advanced
7wp3qb6o,42,7,university,friend,Vikings horned helmets,offline,none,12,0,3,female,19,english,advanced
7wp3qb6o,44,2,train,stranger,Columbus discovered America,offline,none,10,1,4,female,19,english,advanced
7wp3qb6o,45,3,movie theater,stranger,Middle Ages life expectancy,offline,none,11,0,3,female,19,english,advanced
7wp3qb6o,46,3,train,colleague,Columbus discovered America,offline,none,10,1,4,female,19,english,advanced
7wp3qb6o,47,5,book store,friend,lightning never strikes twice,offline,several,8,0,2,female,19,english,advanced
7wp3qb6o,48,2,bar,stranger,high altitude coin,offline,several,9,1,4,female,19,english,advanced
ylapzltg,2,9,train,colleague,heavy knights armor,offline,none,14,0,4,male,22,english,fluent
ylapzltg,3,8,university,student,heavy knights armor,offline,several,14,0,4,male,22,english,fluent
ylapzltg,4,9,bar,colleague,lightning never strikes twice,offline,none,8,0,5,male,22,english,fluent
ylapzltg,5,7,university,stranger,Columbus discovered America,offline,none,10,0,5,male,22,english,fluent
ylapzltg,6,9,festival,friend,wait 24 hours,offline,several,15,0,2,male,22,english,fluent
ylapzltg,7,6,bar,stranger,heavy knights armor,offline,several,14,0,4,male,22,english,fluent
ylapzltg,8,6,festival,stranger,Middle Ages life expectancy,offline,several,11,0,3,male,22,english,fluent
ylapzltg,9,4,book store,student,eating before swimming,offline,several,4,1,5,male,22,english,fluent
ylapzltg,10,8,festival,friend,Great Wall of China,offline,several,7,0,5,male,22,english,fluent
ylapzltg,11,8,train,colleague,10% brain,offline,several,1,1,5,male,22,english,fluent
ylapzltg,12,9,park,student,Middle Ages life expectancy,offline,several,11,0,3,male,22,english,fluent
ylapzltg,13,5,book store,colleague,Great Wall of China,offline,several,7,0,5,male,22,english,fluent
ylapzltg,14,9,park,student,10% brain,offline,none,1,1,5,male,22,english,fluent
ylapzltg,15,9,museum,friend,short Napoleon,offline,several,13,0,2,male,22,english,fluent
ylapzltg,16,3,movie theater,stranger,Vikings horned helmets,offline,several,12,1,4,male,22,english,fluent
ylapzltg,18,7,festival,friend,ostriches head in sand,offline,none,5,1,5,male,22,english,fluent
ylapzltg,19,6,university,friend,ostriches head in sand,offline,several,5,1,5,male,22,english,fluent
ylapzltg,20,2,movie theater,colleague,cracking knuckles,offline,several,2,1,5,male,22,english,fluent
ylapzltg,21,7,train,student,bulls red cape,offline,several,6,1,3,male,22,english,fluent
ylapzltg,22,3,museum,stranger,shaving hair,offline,several,3,1,1,male,22,english,fluent
ylapzltg,24,5,train,colleague,eating before swimming,offline,several,4,1,5,male,22,english,fluent
ylapzltg,28,6,book store,stranger,Eskimo words for snow,offline,none,16,0,5,male,22,english,fluent
ylapzltg,30,9,movie theater,stranger,cracking knuckles,offline,none,2,1,5,male,22,english,fluent
ylapzltg,31,7,bar,colleague,short Napoleon,offline,none,13,0,2,male,22,english,fluent
ylapzltg,32,8,park,student,Vikings horned helmets,offline,none,12,1,4,male,22,english,fluent
ylapzltg,34,7,park,student,Eskimo words for snow,offline,none,16,0,5,male,22,english,fluent
ylapzltg,35,3,movie theater,student,cracking knuckles,offline,none,2,1,5,male,22,english,fluent
ylapzltg,39,9,museum,friend,high altitude coin,offline,none,9,0,4,male,22,english,fluent
ylapzltg,44,7,book store,colleague,Columbus discovered America,offline,none,10,0,5,male,22,english,fluent
ylapzltg,45,6,bar,colleague,eating before swimming,offline,several,4,1,5,male,22,english,fluent
ylapzltg,46,8,university,student,10% brain,offline,several,1,1,5,male,22,english,fluent
ylapzltg,48,7,museum,colleague,bulls red cape,offline,several,6,1,3,male,22,english,fluent
v0g2pq7d,1,7,university,student,wait 24 hours,offline,several,15,0,3,female,21,english,advanced
v0g2pq7d,2,3,university,stranger,short Napoleon,offline,none,13,0,3,female,21,english,advanced
v0g2pq7d,4,7,movie theater,stranger,cracking knuckles,offline,none,2,1,4,female,21,english,advanced
v0g2pq7d,5,5,museum,friend,Columbus discovered America,offline,several,10,1,4,female,21,english,advanced
v0g2pq7d,6,8,book store,student,high altitude coin,offline,none,9,0,4,female,21,english,advanced
v0g2pq7d,7,8,movie theater,friend,shaving hair,offline,none,3,1,5,female,21,english,advanced
v0g2pq7d,9,6,bar,student,10% brain,offline,several,1,1,3,female,21,english,advanced
v0g2pq7d,12,6,park,colleague,Middle Ages life expectancy,offline,none,11,1,4,female,21,english,advanced
v0g2pq7d,13,3,park,colleague,heavy knights armor,offline,several,14,1,2,female,21,english,advanced
v0g2pq7d,18,5,train,stranger,10% brain,offline,several,1,1,3,female,21,english,advanced
v0g2pq7d,22,5,bar,student,ostriches head in sand,offline,several,5,0,2,female,21,english,advanced
v0g2pq7d,23,7,book store,colleague,bulls red cape,offline,none,6,0,3,female,21,english,advanced
v0g2pq7d,24,5,bar,student,wait 24 hours,offline,several,15,0,3,female,21,english,advanced
v0g2pq7d,25,8,train,friend,ostriches head in sand,offline,none,5,0,2,female,21,english,advanced
v0g2pq7d,28,7,museum,colleague,cracking knuckles,offline,none,2,1,4,female,21,english,advanced
v0g2pq7d,31,5,university,friend,heavy knights armor,offline,several,14,1,2,female,21,english,advanced
v0g2pq7d,32,5,movie theater,colleague,short Napoleon,offline,several,13,0,3,female,21,english,advanced
v0g2pq7d,33,7,book store,stranger,10% brain,offline,none,1,1,3,female,21,english,advanced
v0g2pq7d,34,5,museum,friend,Vikings horned helmets,offline,several,12,0,3,female,21,english,advanced
v0g2pq7d,35,5,bar,student,bulls red cape,offline,several,6,0,3,female,21,english,advanced
v0g2pq7d,36,8,train,friend,Eskimo words for snow,offline,none,16,0,2,female,21,english,advanced
v0g2pq7d,37,5,festival,colleague,Vikings horned helmets,offline,several,12,0,3,female,21,english,advanced
v0g2pq7d,38,7,festival,student,Middle Ages life expectancy,offline,none,11,1,4,female,21,english,advanced
v0g2pq7d,39,7,festival,friend,short Napoleon,offline,none,13,0,3,female,21,english,advanced
v0g2pq7d,40,5,festival,stranger,Eskimo words for snow,offline,several,16,0,2,female,21,english,advanced
v0g2pq7d,42,7,park,friend,shaving hair,offline,none,3,1,5,female,21,english,advanced
v0g2pq7d,43,6,university,stranger,Vikings horned helmets,offline,none,12,0,3,female,21,english,advanced
v0g2pq7d,44,4,train,stranger,heavy knights armor,offline,several,14,1,2,female,21,english,advanced
v0g2pq7d,45,4,museum,stranger,eating before swimming,offline,several,4,1,2,female,21,english,advanced
v0g2pq7d,46,6,movie theater,friend,high altitude coin,offline,several,9,0,4,female,21,english,advanced
v0g2pq7d,47,4,book store,stranger,lightning never strikes twice,offline,several,8,0,5,female,21,english,advanced
v0g2pq7d,48,4,park,stranger,Great Wall of China,offline,none,7,1,4,female,21,english,advanced
d1tsjwlc,1,7,train,colleague,Middle Ages life expectancy,offline,none,11,0,5,female,19,english,fluent
d1tsjwlc,2,4,festival,stranger,eating before swimming,offline,several,4,1,3,female,19,english,fluent
d1tsjwlc,4,4,museum,student,ostriches head in sand,offline,several,5,1,4,female,19,english,fluent
d1tsjwlc,6,7,movie theater,friend,Vikings horned helmets,offline,several,12,0,5,female,19,english,fluent
d1tsjwlc,8,9,movie theater,friend,wait 24 hours,offline,several,15,1,5,female,19,english,fluent
d1tsjwlc,10,4,festival,friend,heavy knights armor,offline,several,14,1,3,female,19,english,fluent
d1tsjwlc,12,2,park,student,Middle Ages life expectancy,offline,several,11,0,5,female,19,english,fluent
d1tsjwlc,13,8,university,friend,cracking knuckles,offline,none,2,1,5,female,19,english,fluent
d1tsjwlc,14,2,bar,colleague,Vikings horned helmets,offline,several,12,0,5,female,19,english,fluent
d1tsjwlc,15,6,book store,student,high altitude coin,offline,none,9,1,5,female,19,english,fluent
d1tsjwlc,17,8,park,colleague,shaving hair,offline,several,3,1,4,female,19,english,fluent
d1tsjwlc,18,8,festival,friend,heavy knights armor,offline,none,14,1,3,female,19,english,fluent
d1tsjwlc,19,9,book store,friend,lightning never strikes twice,offline,none,8,1,5,female,19,english,fluent
d1tsjwlc,20,9,book store,colleague,wait 24 hours,offline,several,15,1,5,female,19,english,fluent
d1tsjwlc,21,7,park,student,Eskimo words for snow,offline,several,16,0,4,female,19,english,fluent
d1tsjwlc,22,2,book store,stranger,ostriches head in sand,offline,none,5,1,4,female,19,english,fluent
d1tsjwlc,23,5,museum,colleague,Columbus discovered America,offline,none,10,0,5,female,19,english,fluent
d1tsjwlc,24,7,movie theater,student,ostriches head in sand,offline,none,5,1,4,female,19,english,fluent
d1tsjwlc,25,6,movie theater,stranger,bulls red cape,offline,several,6,0,3,female,19,english,fluent
d1tsjwlc,26,6,bar,colleague,Great Wall of China,offline,several,7,1,3,female,19,english,fluent
d1tsjwlc,27,8,university,friend,short Napoleon,offline,none,13,1,3,female,19,english,fluent
d1tsjwlc,29,6,train,stranger,high altitude coin,offline,several,9,1,5,female,19,english,fluent
d1tsjwlc,32,6,festival,student,short Napoleon,offline,several,13,1,3,female,19,english,fluent
d1tsjwlc,33,9,museum,friend,10% brain,offline,several,1,0,3,female,19,english,fluent
d1tsjwlc,36,7,train,colleague,cracking knuckles,offline,several,2,1,5,female,19,english,fluent
d1tsjwlc,37,7,bar,colleague,lightning never strikes twice,offline,several,8,1,5,female,19,english,fluent
d1tsjwlc,40,7,university,student,eating before swimming,offline,none,4,1,3,female,19,english,fluent
d1tsjwlc,41,8,university,colleague,Eskimo words for snow,offline,none,16,0,4,female,19,english,fluent
d1tsjwlc,43,9,park,stranger,wait 24 hours,offline,several,15,1,5,female,19,english,fluent
d1tsjwlc,44,8,museum,student,shaving hair,offline,none,3,1,4,female,19,english,fluent
d1tsjwlc,45,8,bar,stranger,high altitude coin,offline,none,9,1,5,female,19,english,fluent
d1tsjwlc,47,2,train,stranger,Vikings horned helmets,offline,several,12,0,5,female,19,english,fluent
5nmu2u2o,2,9,festival,friend,high altitude coin,offline,several,9,0,2,female,19,english,advanced
5nmu2u2o,3,3,book store,stranger,Columbus discovered America,offline,several,10,1,1,female,19,english,advanced
5nmu2u2o,5,9,movie theater,stranger,bulls red cape,offline,none,6,1,3,female,19,english,advanced
5nmu2u2o,6,9,university,stranger,10% brain,offline,none,1,0,5,female,19,english,advanced
5nmu2u2o,8,9,university,student,heavy knights armor,offline,none,14,1,5,female,19,english,advanced
5nmu2u2o,10,9,bar,student,bulls red cape,offline,none,6,1,3,female,19,english,advanced
5nmu2u2o,11,9,festival,friend,Eskimo words for snow,offline,none,16,1,3,female,19,english,advanced
5nmu2u2o,12,9,book store,stranger,lightning never strikes twice,offline,several,8,1,4,female,19,english,advanced
5nmu2u2o,13,9,movie theater,friend,high altitude coin,offline,several,9,0,2,female,19,english,advanced
5nmu2u2o,14,9,university,colleague,Vikings horned helmets,offline,none,12,1,5,female,19,english,advanced
5nmu2u2o,15,9,festival,friend,cracking knuckles,offline,several,2,0,5,female,19,english,advanced
5nmu2u2o,16,9,museum,colleague,Vikings horned helmets,offline,none,12,1,5,female,19,english,advanced
5nmu2u2o,17,9,book store,colleague,Great Wall of China,offline,none,7,1,3,female,19,english,advanced
5nmu2u2o,18,9,movie theater,stranger,heavy knights armor,offline,none,14,1,5,female,19,english,advanced
